,0
212,1032641.8858000013
213,1033746.4204000013
214,1033935.9446000012
215,1035265.8670000012
216,1033513.1770000013
217,1033488.4032000012
218,1033899.5296000012
219,1032670.0522000012
220,1031082.9860000012
221,1035389.4342000012
222,1034076.5434000011
223,1033805.8644000011
224,1037543.5878000011
225,1037967.9778000012
226,1039253.0640000012
227,1039091.0388000011
228,1039999.9150000012
229,1033745.0832000013
230,1036709.0060000012
231,1035181.3030000012
232,1031048.6132000012
233,1031278.5590000013
234,1032890.1028000013
235,1034109.0328000013
236,1035710.7524000013
237,1038551.6584000012
238,1038048.7404000012
239,1038762.6266000012
240,1038495.5068000013
241,1042758.0892000012
242,1045150.7362000011
243,1042863.3634000012
244,1042445.4094000012
245,1042491.2588000012
246,1042045.3078000012
247,1039942.6604000013
248,1039989.1300000013
249,1040459.0992000013
250,1038030.9646000013
251,1044880.1494000014
252,1048757.7796000014
253,1049462.9790000012
254,1053549.1728000012
255,1055152.4344000013
256,1055174.7834000012
257,1054194.9322000013
258,1057055.4886000012
259,1060160.2228000013
260,1058934.9330000011
261,1063551.3526000013
262,1063626.6368000011
263,1064990.9204000013
264,1069686.7936000014
265,1073366.9312000014
266,1070437.5410000011
267,1070273.9728000013
268,1077185.0058000013
269,1074948.8872000012
270,1071165.4852000012
271,1073059.1112000013
272,1069138.9232000012
273,1059990.0640000012
274,1042204.1718000013
275,1053723.5094000013
276,1047924.2632000013
277,1029195.8590000011
278,1036559.7900000012
279,1044284.9680000013
280,1046577.7906000012
281,1054976.4968000012
282,1063489.6432000012
283,1061392.1292000012
284,1062326.0300000012
285,1060983.2242000012
286,1060922.7278000014
287,1070591.3318000012
288,1077010.3684000014
289,1070909.0604000012
290,1067773.6946000012
291,1059826.0504000012
292,1064231.9608000014
293,1069619.8410000014
294,1071703.8844000013
295,1072851.013600001
296,1075600.4350000012
297,1085398.0378000012
298,1088136.1746000014
299,1081046.3930000013
300,1080952.9588000013
301,1080498.0252000012
302,1078954.3946000012
303,1067073.3742000014
304,1068742.0322000012
305,1066512.1792000013
306,1053901.6408000013
307,1040728.0848000012
308,1058866.1146000014
309,1042424.0266000014
310,1036747.8450000013
311,1045701.5000000012
312,1031283.8974000012
313,1036758.2872000013
314,1044542.3420000013
315,1047405.6472000013
316,1034699.2342000012
317,1038183.1016000013
318,1049246.3470000015
319,1046276.4228000012
320,1052449.2172000012
321,1049749.5730000013
322,1053706.9456000011
323,1065008.6936000013
324,1066106.9716000012
325,1061131.142800001
326,1052619.244600001
327,1051275.298600001
328,1040021.6608000011
329,1040643.5916000011
330,1051662.4186000011
331,1051990.178800001
332,1048168.9370000011
333,1054292.9182000011
334,1051083.262600001
335,1051013.0262000011
336,1061324.9902000013
337,1065938.5928000011
338,1065360.668000001
339,1071493.2466000011
340,1077405.8890000011
341,1076856.896600001
342,1077845.307400001
343,1071393.512400001
344,1075208.555000001
