,0
0,1000000.0
1,1000005.6997985668
2,999998.214808264
3,1000015.077064626
4,999998.2270716983
5,999995.2643246326
6,1000010.0008926236
7,999997.06678542
8,1000008.1032837074
9,999976.1131767959
10,999993.6306457788
11,999958.4868668995
12,999994.4671175041
13,999967.4186388627
14,1000034.1842966327
15,1000141.4575998475
16,1000120.8428126537
17,1000096.5670979935
18,999989.9956436377
19,999986.936412371
20,999990.1100469794
21,1000001.684843806
22,1000154.255450756
23,1000112.5661773515
24,1000109.0959358575
25,1000140.7678910363
26,1000314.1198478475
27,1000425.3267663673
28,1000565.7329433705
29,1000672.9132787476
30,1000817.2508780468
31,1000792.1899085544
32,1000834.2207737319
33,1001015.019639372
34,1000987.263376991
35,1001004.8291052685
36,1001046.3680137376
37,1001092.3283605176
38,1000996.3806869611
39,1001484.3475531086
40,1001252.2460763758
41,1001274.6604391345
42,1001167.8279220294
43,1001061.518576979
44,1000990.5596810154
45,1001031.144085151
46,1001139.9197922484
47,1001152.777496889
48,1001005.3673866979
49,1001340.0756225025
50,1001262.4028698594
51,1001009.6052043699
52,1000957.644623813
53,1000370.3986819162
54,1000476.359337826
55,1000425.231529926
56,1000392.6220755768
57,1000340.6299764642
58,1000677.7819349478
59,1000720.2208202501
60,1000870.6583353818
61,1000746.6571042852
62,1000652.7741451924
63,1000684.6487081379
64,1000526.1233966725
65,1000676.5228571021
66,1000613.0158533094
67,1000645.6043031549
68,1000575.8842328434
69,1000321.7270741981
70,999933.7172925079
71,1000446.8347019283
72,1000268.5764520181
73,1000156.6216641645
74,1000653.4446348258
75,1000443.8668756034
76,1001118.1311753283
77,1001483.2208761855
78,1001440.9546720455
79,1001492.0177094704
80,1001348.3753033763
81,1001498.5422278228
82,1001521.3312620595
83,1001444.8636409976
84,1001515.6341654949
85,1001771.095707585
86,1001758.971177441
87,1001691.2425979382
88,1001813.7638578754
89,1001667.806883293
90,1001548.8070846476
91,1001945.759803335
92,1001871.7984168871
93,1000485.297061123
94,1000795.3314166572
95,1001295.612986995
96,1001697.0139855337
97,1001875.2952632467
98,1002056.9750119955
99,1002444.716474223
100,1002423.37309823
101,1002352.5428206207
102,1002329.5654905473
103,1002968.2028682206
104,1003242.3300286531
105,1003177.84459329
106,1002909.4035093552
107,1003062.4497550662
108,1003102.4045641806
109,1002964.4132192656
110,1002941.0564050879
111,1003388.1182225173
112,1003269.3028818469
113,1003080.5864045329
114,1002639.9818251359
115,1003441.0949403413
116,1002761.3632452476
117,1002735.9767491895
118,1002689.2477003433
119,1002807.0518425471
120,1002869.1924193316
121,1002023.9377037212
122,1002960.8296048784
123,1002003.2784045674
124,1002196.978911888
125,1002376.4519581785
126,1002619.34539111
127,1001664.3362607417
128,1002316.4285195317
129,1002424.420720953
130,1002345.788591243
131,1003123.8714486693
132,1003299.6049266575
133,1003805.8741871156
134,1003789.8500229057
135,1003845.2386048392
136,1004469.5932854709
137,1004518.303404487
138,1004405.1614372575
139,1004372.745547834
140,1004664.7648867634
141,1004664.8569130142
142,1004543.3531843219
143,1004387.1068224604
144,1004311.5380811648
145,1004594.686669574
146,1004652.9522556532
147,1004400.0970453921
148,1004636.4830569708
149,1004883.161432618
150,1004556.6272104027
151,1004546.2833315873
152,1002622.299425025
153,1002818.9766623782
154,1004168.1055868142
155,1004147.5595330424
156,1004383.4674525749
157,1002231.9247856862
158,1002014.8707719864
159,1002122.0182335468
160,1003575.3086026206
161,1003060.489283418
162,1002726.5246074183
163,1003060.045652443
164,1003064.0493395226
165,1003223.7196871976
166,1003904.2000437191
167,1004753.1619715097
168,1004954.1384486556
169,1003920.2496124335
170,1004403.6427780202
171,1004381.8368859774
172,1004204.162177325
173,1005753.9599990958
174,1006253.2130606676
175,1006324.6284782499
176,1006275.8183046447
177,1005739.2637800451
178,1006042.6357811718
179,1006185.4888443921
180,1006234.6145311515
181,1005819.9821297209
182,1005848.3194148366
183,1005523.8850773589
184,1005614.3610472054
185,1006236.352332212
186,1006428.9789984843
187,1007007.212204602
188,1007727.89845438
189,1008080.8762473592
190,1008271.5380988246
191,1009250.6208372151
192,1009058.7701382264
193,1008778.567108079
194,1009217.107792052
195,1009478.4357233819
196,1009226.536740444
197,1009427.53080499
198,1009641.9111990135
199,1009755.7688644186
200,1009910.1100518999
201,1009952.5247155894
202,1010806.1673821531
203,1010155.7799397837
204,1010447.6399306401
205,1009591.6589920011
206,1009808.2683958616
207,1011189.577171362
208,1010545.9382827971
209,1010812.454471709
210,1011040.4273466584
211,1011107.0362518572
212,1011690.2571259993
213,1011962.7575375916
214,1011837.0983180574
215,1012140.7813809961
216,1011466.3694647178
217,1011403.4503441835
218,1011573.9557057864
219,1011134.903432516
220,1010200.1737617991
221,1011744.2153873751
222,1011195.2866765744
223,1011510.2551641187
224,1012742.1572500434
225,1012569.3501248215
226,1013010.5211524337
227,1012909.6932513709
228,1014894.2259501886
229,1014772.1292698237
230,1016528.411322841
231,1016102.2460444809
232,1015853.2892508511
233,1015103.8797395213
234,1015142.2537675896
235,1015792.1324206622
236,1016931.4155013389
237,1017569.9744572702
238,1017947.7512287508
239,1017921.7805330895
240,1017041.0126663827
241,1017729.760813763
242,1019121.2878809074
243,1018259.7562746704
244,1018136.3859083143
245,1018600.1028199249
246,1018534.8640814874
247,1018258.1848318219
248,1018367.8781687496
249,1018843.0049610089
250,1017952.6928519267
251,1019626.6620267238
252,1021094.3590379214
253,1022088.0034324183
254,1023650.442726742
255,1024078.6968279512
256,1024613.6012589061
257,1024237.8446701947
258,1026007.6228604205
259,1027605.2839347565
260,1026746.4047195361
261,1029126.8033808405
262,1028692.2995383169
263,1029852.0314620044
264,1031926.1076270086
265,1032472.6188112763
266,1032364.9629751099
267,1032474.2192988552
268,1035515.5697042756
269,1033747.3873928341
270,1031003.3127257671
271,1031130.4195948888
272,1030818.1711511821
273,1024892.0092155316
274,1013749.6976879231
275,1018825.6523371344
276,1017386.2273546909
277,1007432.076644478
278,1011300.9854823346
279,1015178.1854361768
280,1015846.3199070347
281,1019529.9369877751
282,1023093.7484072032
283,1023173.5176645305
284,1021391.5477414154
285,1019970.4372376666
286,1020328.796001715
287,1024844.4753039542
288,1028216.9606482928
289,1024538.1528923335
290,1021569.5844800868
291,1017324.5855984937
292,1018814.7356745466
293,1022195.4303602134
294,1022947.4266779213
295,1022836.4632687479
296,1024295.6549639249
297,1029630.5756896781
298,1029229.6448401993
299,1027185.9919183512
300,1025567.9131643455
301,1025224.9447474157
302,1024309.6281764661
303,1020080.3431946822
304,1020603.8645797928
305,1020005.7233705372
306,1012313.1457505678
307,1005857.2899925543
308,1014006.5021434706
309,1008787.2326480428
310,1007883.4263255515
311,1011756.4737268194
312,1005145.2719445047
313,1009013.2297577813
314,1012278.6169412859
315,1014729.6304609723
316,1007697.5632386347
317,1009217.3805921992
318,1014181.4198677995
319,1012505.3954046669
320,1015121.8474405723
321,1014180.4987039292
322,1016784.0012233921
323,1020229.8159929626
324,1020467.7521488767
325,1018622.2946795216
326,1015831.7320973538
327,1015777.0768457366
328,1011309.1015630978
329,1012106.2039508792
330,1015426.5099567825
331,1015735.8668998624
332,1013178.2896596317
333,1013763.7765712098
334,1011535.8856985185
335,1010800.7390180173
336,1015046.4195543563
337,1016173.9987277873
338,1016173.130146893
339,1019431.7528616054
340,1022626.8065000158
341,1023674.1691070668
342,1023834.4044197418
343,1021442.4749581903
344,1022895.7153072224
345,1022598.6653939908
346,1021724.28833748
347,1024338.3128524204
348,1023365.6191716001
349,1024321.019596017
350,1023605.8924841818
351,1022778.2791411725
352,1018788.776446475
353,1023375.4253457705
354,1021237.7537757482
355,1024639.9791578653
356,1026310.3825376721
357,1026564.7115191808
358,1029528.4230290152
359,1029488.546568022
360,1030546.9999920758
361,1031024.5835625865
362,1031493.4546926103
363,1030322.7891312595
364,1031244.067594445
365,1029130.4124240489
366,1028378.4854845039
367,1026973.3234206169
368,1027593.3027305214
369,1025273.1147085754
370,1025941.6092790801
371,1020857.3487877055
372,1021672.704032311
373,1018581.4490431705
374,1020697.2643359934
375,1021231.9906568523
376,1022034.6462445015
377,1020684.757454609
378,1023757.9783276706
379,1026961.692908356
380,1030407.6741758508
381,1031782.0607748237
382,1028981.7957929191
383,1032439.919536341
384,1032742.6769537576
385,1032388.986148759
386,1033967.1240968937
387,1034792.7397841057
388,1033292.5233627948
389,1032834.742482191
390,1033571.4360925625
391,1035585.523413485
392,1039033.6372705663
393,1038062.1409367839
394,1035262.916348431
395,1033104.5774735031
396,1035129.1758278585
397,1034432.6734441144
398,1036698.773308746
399,1038500.5597604536
400,1040057.8426914505
401,1041474.220694467
402,1041288.1681408903
403,1040702.0585193892
404,1037806.8272489656
405,1036193.97585196
406,1038939.6755202916
407,1035708.3709073489
408,1039151.5065643323
409,1040659.059879842
410,1041580.1409923285
411,1042597.8464665639
412,1042331.510615834
413,1041748.573832574
414,1044393.2412197511
415,1047908.0804586419
416,1048120.8137227145
417,1050565.651236666
418,1048694.3354966256
419,1048705.4937846665
420,1047900.1518944486
421,1046644.8050727085
422,1045249.9805512301
423,1044342.7520708356
424,1045147.4332607826
425,1046680.907153185
426,1046790.9755257894
427,1049524.8238030884
428,1049604.5157464298
429,1047128.1971500656
430,1049645.7932538816
431,1050136.690784599
432,1053879.3002452706
433,1051332.4726970454
434,1049786.1899600779
435,1049348.8864745302
436,1047959.277718603
437,1049253.992075494
438,1049297.9445664035
439,1050931.5763883835
440,1050654.4280150782
441,1050906.586851357
442,1047243.8815753624
443,1044653.5921721756
444,1044653.2273227773
445,1043972.8543526847
446,1029341.2191141408
447,1019425.3243108373
448,1025521.6203849323
449,1023000.0157481525
450,1032794.2140840739
451,1032873.3199233832
452,1026250.2066725607
453,1026001.3566332398
454,1023986.0806274638
455,1021692.0005678376
456,1008076.8697827825
457,1015915.2259451887
