,0
0,1000000.0
1,1000008.8951991517
2,1000000.7635993233
3,1000020.5355985508
4,999985.9913992661
5,999981.4621992662
6,1000015.3329986559
7,999970.8909991994
8,1000007.9603987035
9,999931.4193994665
10,999976.8943989896
11,999879.9593997906
12,999975.0411989992
13,999893.8063995617
14,1000092.2833981789
15,1000383.2313963001
16,1000340.239996529
17,1000274.4533968724
18,1000014.2739982265
19,1000005.9229982457
20,1000019.3723981598
21,1000046.3199980168
22,1000387.1645965194
23,1000288.2777969105
24,1000286.099196901
25,1000356.5203966148
26,1000705.5355953178
27,1000946.62359445
28,1001294.7933932483
29,1001559.8379923615
30,1001921.163991198
31,1001854.4655913888
32,1001968.1711910359
33,1002425.4693897008
34,1002349.3395899012
35,1002400.6139897485
36,1002503.8851894625
37,1002636.0503891095
38,1002388.10818972
39,1003674.2787865633
40,1003065.4831880033
41,1003122.2177878603
42,1002819.2493885374
43,1002509.1951892145
44,1002310.8551896341
45,1002441.1239893481
46,1002818.1867885565
47,1002869.8329884422
48,1002428.2767893099
49,1003428.038787355
50,1003188.2597878032
51,1002443.990189186
52,1002304.0495894339
53,1000688.1141923332
54,1000980.4395918087
55,1000838.253992047
56,1000738.3733922092
57,1000596.8961924381
58,1001578.2237908168
59,1001703.317390607
60,1002148.6065898917
61,1001808.3807904163
62,1001549.4659908073
63,1001639.2593906643
64,1001186.5497913319
65,1001610.8541907023
66,1001447.7453909311
67,1001536.8413907976
68,1001341.7345910647
69,1000626.3333920471
70,999557.6527934966
71,1001015.602591532
72,1000506.9111921997
73,1000188.3337926097
74,1001589.6649907978
75,1001022.4581915131
76,1002978.5663890525
77,1004036.4229877365
78,1003914.6519878795
79,1004067.8839876888
80,1003647.1119881847
81,1004128.3503876125
82,1004197.3767875266
83,1003951.9013878033
84,1004182.3317875362
85,1004976.5565866397
86,1004937.3625866778
87,1004741.1693868876
88,1005114.7805864775
89,1004673.8831869448
90,1004309.0955873263
91,1005505.5159860675
92,1005298.3099862773
93,1001331.7083903399
94,1002219.9919894339
95,1003678.2565879652
96,1004835.0903868113
97,1005344.3999863057
98,1005888.3989857717
99,1007022.086784675
100,1006967.2515847228
101,1006750.317384923
102,1006684.2873849802
103,1008657.0585831492
104,1009494.5913823767
105,1009300.7079825484
106,1008469.0281832922
107,1008945.6639828631
108,1009070.3907827486
109,1008662.2151831015
110,1008602.3469831492
111,1009918.3797820143
112,1009566.28878231
113,1009030.3039827582
114,1007737.2285838359
115,1010055.3757819094
116,1008136.482583483
117,1008061.4223835403
118,1007926.7633836451
119,1008267.0065833686
120,1008454.1439832159
121,1006077.6781850851
122,1008708.0515830251
123,1006070.981785066
124,1006624.1547846368
125,1007131.8187842459
126,1007832.5745837118
127,1005008.319185829
128,1007000.3081843413
129,1007330.8659840932
130,1007092.0185842649
131,1009471.3747825291
132,1010007.6945821381
133,1011519.0061810509
134,1011473.8949810795
135,1011644.4843809556
136,1013448.3711796872
137,1013594.1313795822
138,1013285.5893797921
139,1013197.2517798493
140,1014032.3153792771
141,1014041.4669792677
142,1013709.918379487
143,1013290.2743797635
144,1013083.7361798971
145,1013876.3007793725
146,1014046.5543792581
147,1013336.0055797158
148,1013997.0663792867
149,1014677.5181788481
150,1013757.5607794297
151,1013737.5155794392
152,1008427.7705827677
153,1008973.6953824243
154,1012695.6129801164
155,1012644.182180145
156,1013310.051979735
157,1007260.6131834066
158,1006655.351383769
159,1006952.5971835877
160,1011011.7391811654
161,1009590.0303820046
162,1008661.7391825481
163,1009585.9593820046
164,1009597.468181995
165,1010054.5767817278
166,1011975.2797806216
167,1014441.9595792103
168,1015025.0097788764
169,1012011.8529805741
170,1013434.931779773
171,1013378.6937798017
172,1012874.9563800782
173,1017419.92477757
174,1018876.5405767688
175,1019081.5395766543
176,1018935.7361767306
177,1017337.734377589
178,1018276.1505770836
179,1018718.6561768451
180,1018875.6567767593
181,1017657.9555773982
182,1017743.9677773505
183,1016805.6789778369
184,1017076.7003776939
185,1018866.2187767688
186,1019419.2177764827
187,1021059.8107756434
188,1023103.9861746039
189,1024119.539774089
190,1024684.4825738028
191,1027544.4193723723
192,1026982.526172649
193,1026166.8387730494
194,1027461.5597724104
195,1028236.4673720291
196,1027486.5669723914
197,1028092.1741720957
198,1028760.2751717715
199,1029113.3693716
200,1029608.2599713614
201,1029743.8455712947
202,1032405.1297700359
203,1030369.9875709896
204,1031282.8653705604
205,1028674.2341717716
206,1029348.9283714569
207,1033670.1159694637
208,1031668.1617703792
209,1032499.0267699978
210,1033207.8837696735
211,1033413.733969578
212,1035231.7821687579
213,1036078.6131683765
214,1035688.2361685482
215,1036629.0627681286
216,1034593.480569025
217,1034414.7171691014
218,1034932.7553688723
219,1033613.5887694447
220,1030770.4341706748
221,1035583.1053685958
222,1033890.7329693207
223,1034866.7757689011
224,1038647.2097672892
225,1038124.5099675086
226,1039475.3147669365
227,1039175.0075670604
228,1045189.0029645427
229,1044817.3455646953
230,1050102.091362502
231,1048826.2911630264
232,1048078.6019633315
233,1045859.8191642376
234,1045971.5553641899
235,1047916.7905633983
236,1051309.909162025
237,1053200.598961262
238,1054313.8727608137
239,1054236.8371608425
240,1051615.5021618821
241,1053658.6889610714
242,1057743.1587594596
243,1055234.894760442
244,1054887.9513605754
245,1056230.1107600508
246,1056052.5591601178
247,1055256.8089604229
248,1055573.865160299
249,1056938.0187597745
250,1054407.6613607376
251,1059196.424158916
252,1063475.048757295
253,1066353.8393562078
254,1070945.8071544815
255,1072215.3387540048
256,1073797.0603534135
257,1072712.169553814
258,1077866.6871519065
259,1082523.16475019
260,1080047.606351096
261,1086932.4669485781
262,1085695.4747490264
263,1089029.9919478153
264,1095043.583745641
265,1096627.929945069
266,1096329.6641451737
267,1096644.4005450592
268,1105429.134541931
269,1100312.4029437432
270,1092422.709346528
271,1092796.4741463943
272,1091920.4361466994
273,1075179.9045525454
274,1043609.5955635319
275,1057904.3169585727
276,1053869.3343599653
277,1026053.18096954
278,1036806.6283658494
279,1047514.9983621871
280,1049357.6915615578
281,1059440.2715581341
282,1069135.6797548535
283,1069356.6191547774
284,1064494.756956408
285,1060641.8289576955
286,1061637.4279573616
287,1074001.7199532513
288,1083183.425750209
289,1073149.5677535185
290,1065082.0791561694
291,1053582.1461599364
292,1057606.3921586203
293,1066713.3105556546
294,1068736.4667549965
295,1068436.0091550918
296,1072337.753553833
297,1086499.171549284
298,1085450.5941496177
299,1080063.0237513345
300,1075797.4893526887
301,1074888.9833529748
302,1072467.4833537375
303,1061220.6993572759
304,1062613.689556837
305,1061022.270557333
306,1040331.2619637799
307,1023072.5885691396
308,1044812.2275624067
309,1030871.0253667077
310,1028478.8133674419
311,1038798.8167642758
312,1021071.9537696927
313,1031395.8043665455
314,1040151.1889638847
315,1046697.9177619012
316,1027985.4049675469
317,1032037.8105663261
318,1045229.5905623684
319,1040790.1875636941
320,1047728.9123616247
321,1045219.7937623684
322,1052234.0907602892
323,1061466.5441575618
324,1062109.1403573712
325,1057228.7325588015
326,1049790.554760976
327,1049654.422561014
328,1037873.8911644379
329,1040007.1315638178
330,1048845.858961262
331,1049668.0327610236
332,1042856.7015629787
333,1044416.5113625305
334,1038466.011764228
335,1036517.7477647811
336,1047936.4953615386
337,1050964.1749606805
338,1050958.8365606805
339,1059699.69815822
340,1068262.3081558165
341,1071087.167755025
342,1071526.3107549013
343,1065072.451156694
344,1068988.6291556067
