datadate,tic,adjcp,open,high,low,volume,macd,rsi,cci,adx,turbulence
20190926,DIA,268.88,270.01,270.01,267.9,2405133.0,1.478868603839885,52.97958867487184,46.777052028199215,7.241708094285252,5.438021276397922
20190927,DIA,267.99,269.58,269.97,267.0,3170771.0,1.2656337240202333,52.00545594724544,34.47202202147366,11.347529348069784,4.983970093218696
20190930,DIA,269.18,268.51,269.83,268.51,2130226.0,1.179074958075887,53.195805569925945,44.02548868461518,11.347529348069783,5.300264492505674
20191001,DIA,265.5,269.76,270.29,265.45,3565352.0,0.8042602558906538,49.285372760378834,8.53455246187742,24.35604726056313,5.469465114153753
20191002,DIA,260.72,264.06,264.06,259.5739,7026870.0,0.1201261130858029,44.854801631107655,-85.91576289145424,41.86642313228627,5.474477732780784
20191003,DIA,262.01,260.31,262.03,257.38,5680243.0,-0.3143393960984895,46.20491226600217,-99.67532856352014,46.78300160600372,5.802326408385088
20191004,DIA,265.66,262.88,265.85,262.72,2941490.0,-0.3599822947915641,49.80218124105252,-31.639761406413413,26.819679579683637,5.8868540242395575
20191007,DIA,264.74,264.92,266.5,264.1851,2105282.0,-0.46503035166176687,48.94870831764409,-31.15957492727216,23.75810812953022,5.993828778316754
20191008,DIA,261.58,262.64,264.21,261.35,3934528.0,-0.7941132412134948,46.139177845609474,-87.43366169711585,31.471536701808596,5.991506425554647
20191009,DIA,263.43,263.44,264.24,262.48,2023291.0,-0.8953136448085388,47.94857151360577,-75.77698777932741,31.321255246575795,6.031641082133127
20191010,DIA,265.01,263.23,266.0289,263.11,2118316.0,-0.8383588197640961,49.44894347647292,-56.598016879976434,22.402725864673993,6.132235669200689
20191011,DIA,268.16,267.77,270.14,267.62,4183986.0,-0.5329000956436971,52.28551199749704,25.520913360240726,4.901253982908533,6.356267762708288
20191014,DIA,267.86,267.6,268.73,267.4352,1210251.0,-0.3114392708126843,51.99804761829285,8.805019532074637,5.550175629845596,6.45243330244368
20191015,DIA,270.22,269.12,271.19,268.86,3173605.0,0.053881196172483214,54.053779492859746,55.74207467565749,3.7915581892447987,6.778313083791719
20191016,DIA,270.08,269.79,270.56,269.4,2416345.0,0.32831881336971946,53.91209150331718,51.24574602836313,3.791558189244796,6.632651065103378
20191017,DIA,270.38,270.67,271.15,269.71,1884126.0,0.5635241395114576,54.17834432908533,59.13069246636096,6.069893490821426,6.618407552164019
20191018,DIA,267.64,269.61,275.0,267.62,2232413.0,0.5228043905967183,51.37417244967785,47.853359151157164,19.386265335937974,6.223617213948227
20191021,DIA,268.21,268.06,268.37,267.4,1382979.0,0.5304136540897844,51.90982454985701,-7.545628177676244,18.361282931179183,6.776325348768886
20191022,DIA,267.82,268.48,269.38,267.76,2535047.0,0.49921961660891156,51.50821382260473,1.6155605259992811,21.66191695654254,6.038128508507651
