,equity
2018-12-31,0.9027445256236141
2019-12-31,1.179082714236774
2020-12-31,1.4242067548252997
2021-12-31,1.8998930024641587
2022-12-31,1.6398033684866806
2023-12-31,1.8755127935424845
2024-12-31,2.1166726783178005
2025-12-31,2.1763990215659796
