,equity
2018-12-31,0.9341238708865574
2019-12-31,1.2341102049154355
2020-12-31,1.5520458400983368
2021-12-31,2.0333177292476767
2022-12-31,1.763296729868195
2023-12-31,2.0168078769667637
2024-12-31,2.3688619572788623
2025-12-31,2.457521387808605
