,equity
2015-12-31,0.9930716110660168
2016-12-31,1.087761214283521
2017-12-31,1.2990040670730818
2018-12-31,1.2179818079525913
2019-12-31,1.5697114497827966
2020-12-31,1.8249296265995925
2021-12-31,2.3157031818349605
2022-12-31,1.8654650136464754
2023-12-31,2.3174765286575902
2024-12-31,2.8576571870306826
2025-12-31,3.0147460608866523
