,SPX,MeanVar,MinVar,Equal,DRL
2015-01-31,,,,,
2015-02-28,,,,,
2015-03-31,,,,,
2015-04-30,,,,,
2015-05-31,,,,,
2015-06-30,,,,,
2015-07-31,,,,,
2015-08-31,,,,,
2015-09-30,,,,,
2015-10-31,,,,,
2015-11-30,,,,,
2015-12-31,-0.14183928513144997,,,,
2016-01-31,-0.28211228145408,,,,
2016-02-29,-0.7911026178812255,,,,
2016-03-31,-0.10097129015874749,,,,
2016-04-30,-0.1426031560966366,,,,
2016-05-31,-0.10783565582772764,,,,
2016-06-30,0.04846937670245877,,,,
2016-07-31,0.15939301894519564,,,,
2016-08-31,0.6755224078707845,,,,
2016-09-30,0.9141551189687431,,,,
2016-10-31,0.07100014660834575,,,,
2016-11-30,0.4042065679098479,,,,
2016-12-31,0.7787753784733357,,,,
2017-01-31,1.897992018344301,,,,
2017-02-28,2.421222225212473,,,,
2017-03-31,2.0334458932592177,,,,
2017-04-30,2.1661553723353277,,,,
2017-05-31,2.105108742034758,,,,
2017-06-30,2.1956081318522442,,,,
2017-07-31,2.0833790131226575,,,,
2017-08-31,2.132048840950162,,,,
2017-09-30,2.5783354925999347,,,,
2017-10-31,4.420801049176554,,,,
2017-11-30,4.547015018423906,,,,
2017-12-31,4.286491488924369,,,,
2018-01-31,3.6395927870451517,,,,
2018-02-28,1.660270903852529,,,,
2018-03-31,1.1660266605789114,,,,
2018-04-30,1.0843689672162804,,,,
2018-05-31,1.1942843021323204,,,,
2018-06-30,1.1946561773501443,,,,
2018-07-31,1.3414757932941845,,,,
2018-08-31,1.667534624437247,,,,
2018-09-30,1.4912171736931679,,,,
2018-10-31,0.3317642372190274,,,,
2018-11-30,0.24739268297484535,,,,
2018-12-31,-0.499997997504544,,,,
2019-01-31,-0.3231103997017196,,,,
2019-02-28,0.11599055728516847,0.4444538146223365,0.2893776200922813,0.289377620092284,0.29857333757667887
2019-03-31,0.41284110693904197,0.3326036139877872,0.23665282339282456,0.23665282339282837,0.2408383256454615
2019-04-30,0.640890203077876,0.4564267405705911,0.3695465436020871,0.3695465436020899,0.3815184211285492
2019-05-31,0.07031629131291005,-0.11578369676972255,-0.1952961593924352,-0.19529615939243378,-0.2307988651207875
2019-06-30,0.41844188516369973,0.17043243178597828,0.0697361692739672,0.06973616927396861,0.09270252946938223
2019-07-31,0.29611457525611307,0.022718590923169833,-0.03932484775066614,-0.03932484775066475,0.015875278597539545
2019-08-31,0.02688858727414918,-0.26141373515906796,-0.29823161515138286,-0.2982316151513816,-0.31443210404688976
2019-09-30,0.09855550067771512,-0.02295919249676416,-0.08970070781982839,-0.08970070781982706,-0.09580191621739499
2019-10-31,0.6591094206180482,0.43938023485296246,0.3571490028994891,0.35714900289949014,0.29289150640336886
2019-11-30,0.7516600637279504,0.5055938072999544,0.4545048838475615,0.45450488384756244,0.40141426705893435
2019-12-31,1.967130924842485,1.4255645188235326,1.3919862556527374,1.391986255652739,1.2692931382022583
2020-01-31,1.4824213935989188,0.8103960338365311,0.6447623765506493,0.6447623765506507,0.5555452612249783
2020-02-29,0.3462289720285836,0.0937267422161237,-0.11772219370480512,-0.11772219370480448,-0.1770233717401678
2020-03-31,-0.4900348753376905,-0.6575891510324324,-0.8489687405321235,-0.8489687405321237,-0.8745836480197352
2020-04-30,-0.02466958423573463,-0.17618998513343453,-0.329742720735811,-0.3297427207358113,-0.3068948756075776
2020-05-31,0.4839962143907394,0.277787785746377,0.13726831200493123,0.13726831200493086,0.11854832194487318
2020-06-30,0.2621350979374796,0.1689492613848769,0.02382059427173572,0.023820594271735374,-0.00831902037241994
2020-07-31,0.4512667016350152,0.28865240770964,0.14691378819855802,0.14691378819855766,0.08833087227201505
2020-08-31,0.8417596850285058,0.7700584012886806,0.5653583930440943,0.5653583930440939,0.5185463528126878
2020-09-30,0.5683581838454265,0.4576383426430611,0.3161018164773369,0.31610052113158904,0.24496836007915468
2020-10-31,0.3513046398246892,0.41967611580841424,0.26615880454872276,0.26615753517856605,0.22351411178227928
2020-11-30,0.6221672682046221,0.7989134661219908,0.6268879026279245,0.626890592078136,0.5793417340726986
2020-12-31,0.6549832921659315,0.7771624074150604,0.6550002805144141,0.6550031223185383,0.6333297950406376
2021-01-31,0.6146723795265682,0.8617470326941874,0.7930672412935758,0.7930697714803526,0.7831703297380669
2021-02-28,1.1608284867041128,1.3457730623648134,1.3004631236590758,1.3004644537600891,1.283517278282674
2021-03-31,2.605756653361834,3.274548019168477,3.580840113653107,3.5808243299113616,3.476878841490366
2021-04-30,2.5771269509492143,3.2375166990051074,3.5393838107831757,3.539359084082872,3.4821342983298758
2021-05-31,2.2690559078357504,2.987052857702946,3.334964514388286,3.3349416618711176,3.3491361848356163
2021-06-30,2.3000485486147837,2.7715865159996596,3.1188575522118116,3.1188373875798545,3.1145286168785056
2021-07-31,2.1101156333738524,2.534245463053784,2.789016247111327,2.789000071915198,2.8241105974591054
2021-08-31,1.9206977397426843,2.233050682126623,2.468116370195224,2.4681015645071005,2.5038148245656364
2021-09-30,1.7975943619764085,2.3013144349632753,2.442190898662303,2.4421809150250122,2.518772314868872
2021-10-31,2.596808266778692,2.6136090998986288,2.7754147480399673,2.775401797307304,2.868812240771178
2021-11-30,2.0995330211365877,2.1085087359918213,2.418816308044454,2.418816546993663,2.522331793964232
2021-12-31,2.136231412018829,2.1752017198857927,2.4149568750008417,2.414956875000842,2.522898038227413
2022-01-31,1.4879827286641896,1.3708659210906051,1.4999319418994326,1.4999319418994335,1.6692345103347928
2022-02-28,0.9646923689647066,1.033583744808917,1.1180263364347676,1.1180263364347682,1.2735009678729816
2022-03-31,0.9237986923853351,0.8651024358820885,1.0100981901494606,1.0100981901494603,1.1612889902891756
2022-04-30,-0.128954974123899,-0.15328771272132166,-0.03363125402675151,-0.033631254026751496,0.0903597627541057
2022-05-31,-0.16438944520197582,-0.26231117316300734,-0.2804994714470385,-0.28049947144703846,-0.13569618451891968
2022-06-30,-0.7696894561903688,-0.919824391483297,-0.9417649414521027,-0.9417649414521025,-0.842466745408557
2022-07-31,-0.3241714562160935,-0.3849457673429873,-0.31842139538491515,-0.3184213953849151,-0.2487492664318318
2022-08-31,-0.6913056319597528,-0.6451544842169172,-0.5660036375660148,-0.5660036375660147,-0.49971735136644374
2022-09-30,-0.8669826861499191,-0.8760533023791933,-0.8163782227289466,-0.8163782227289462,-0.7611022611431221
2022-10-31,-0.798319860916737,-0.6038757938439248,-0.525210240642218,-0.5252102406422177,-0.43397706651488677
2022-11-30,-0.484755793667137,-0.13135033368221277,-0.08134208319652948,-0.08134208319652907,-0.02951148513788265
2022-12-31,-0.9551808237675468,-0.5257802880972977,-0.5403694173126652,-0.5403694173126657,-0.50029974935841
2023-01-31,-0.42002096534641387,0.013576753042035082,0.08889619739961728,0.08889619739961689,0.09421949003347005
2023-02-28,-0.3979069380196961,-0.13905854170869655,-0.06961122843881785,-0.06961122843881827,-0.04618690684957694
2023-03-31,-0.40131198452810096,-0.3768708692971536,-0.2997687118651239,-0.2997687118651235,-0.26845551236351345
