,SPX,MeanVar,MinVar,Equal,DRL
2015-12-31,,,,,
2016-12-31,,,,,
2017-12-31,0.9037073008143345,,,,
2018-12-31,0.5274045712391234,,,,
2019-12-31,0.8102347701675447,,,,
2020-12-31,0.7550881514714461,0.8908144961540153,0.692399824417875,0.6924020854494319,0.72068392722717
2021-12-31,3.972634445223054,9.971446658263547,4.856533591276532,4.8566103143693615,4.0958352976397485
2022-12-31,0.2978619795257293,0.6325189889493935,0.5777887617693085,0.5777908924640184,0.5966668454357953
2023-12-31,0.4029604393515365,0.4763921640717548,0.48400096712864416,0.484000967128644,0.5526235216527213
2024-12-31,0.36151616136313613,0.3027680570861554,0.19510286675142297,0.19510286675142297,0.2850603846102165
2025-12-31,1.8184705621542783,1.6781029272824586,1.5641681414991646,1.5641681414991653,1.7863722791047045
