,SPX,MeanVar,MinVar,Equal,DRL
2015-01-31,,,,,
2015-02-28,,,,,
2015-03-31,,,,,
2015-04-30,,,,,
2015-05-31,,,,,
2015-06-30,,,,,
2015-07-31,,,,,
2015-08-31,,,,,
2015-09-30,,,,,
2015-10-31,,,,,
2015-11-30,,,,,
2015-12-31,0.0014618328268865,,,,
2016-01-31,-0.01856220633352701,,,,
2016-02-29,-0.07758307753315419,,,,
2016-03-31,0.005804144021123947,,,,
2016-04-30,-1.727751807900635e-05,,,,
2016-05-31,0.004815942702619647,,,,
2016-06-30,0.02673853592247355,,,,
2016-07-31,0.0426063072406041,,,,
2016-08-31,0.10396788259745082,,,,
2016-09-30,0.12917626273813565,,,,
2016-10-31,0.02676746601643465,,,,
2016-11-30,0.06043711873539481,,,,
2016-12-31,0.09616806620995344,,,,
2017-01-31,0.16478774645528815,,,,
2017-02-28,0.2061142668311079,,,,
2017-03-31,0.1397339552557798,,,,
2017-04-30,0.14612576572130276,,,,
2017-05-31,0.1423774144423421,,,,
2017-06-30,0.14628026841003072,,,,
2017-07-31,0.13001929365781717,,,,
2017-08-31,0.13178496957668984,,,,
2017-09-30,0.15232239927817426,,,,
2017-10-31,0.1939362132533604,,,,
2017-11-30,0.18784431923062894,,,,
2017-12-31,0.17947518738303403,,,,
2018-01-31,0.21776953331017923,,,,
2018-02-28,0.14162400136399522,,,,
2018-03-31,0.11512869989870778,,,,
2018-04-30,0.10875626614522083,,,,
2018-05-31,0.11878835675347621,,,,
2018-06-30,0.11881701781327147,,,,
2018-07-31,0.13548974798506896,,,,
2018-08-31,0.16520652624196375,,,,
2018-09-30,0.15019783510625762,,,,
2018-10-31,0.058606343946409845,,,,
2018-11-30,0.04838307279462606,,,,
2018-12-31,-0.0532254524796173,,,,
2019-01-31,-0.030719754939318222,,,,
2019-02-28,0.03795650628397684,0.11314176069301307,0.07958618611182688,0.07958618611182744,0.07398338545742866
2019-03-31,0.08276526113412219,0.08986469506058892,0.06881887694032163,0.0688188769403224,0.06366119385775104
2019-04-30,0.11935998445249163,0.11780005228651846,0.09683858531904865,0.09683858531904921,0.08970127836415454
2019-05-31,0.03197391123107318,-0.007415476618027439,-0.02442157178410964,-0.02442157178410931,-0.02728671092413837
2019-06-30,0.09606163896170694,0.06228916408985685,0.03671452325046398,0.036714523250464315,0.04048414435126224
2019-07-31,0.07316823495576597,0.0255376509925751,0.010635230104067306,0.010635230104067639,0.02348568957857511
2019-08-31,0.02481339643849345,-0.04500578535971422,-0.0522450755372329,-0.052245075537232566,-0.051072880137066456
2019-09-30,0.037700286943052386,0.014180101239135823,-0.002155653228955723,-0.00215565322895539,-0.002239733345974604
2019-10-31,0.12753541355043296,0.12310602257066827,0.10234339474151388,0.1023433947415141,0.08376841851456784
2019-11-30,0.14372309461015287,0.13910833381130894,0.1257277586261204,0.12572775862612062,0.1083981227030727
2019-12-31,0.2640898081958549,0.3011199751559903,0.288415756168785,0.28841575616878523,0.2532436100506197
2020-01-31,0.18377731371097927,0.15376183304944924,0.12259537739564152,0.12259537739564175,0.11225255691478775
2020-02-29,0.06993794072864912,0.037392113921482784,-0.0015911170668839736,-0.0015911170668838626,-0.012926386282957059
2020-03-31,-0.07310559792986782,-0.1587716641600495,-0.22077949174693978,-0.2207794917469399,-0.22604225049805637
2020-04-30,0.014424941921673096,-0.03684458709409999,-0.08927053792480677,-0.08927053792480688,-0.08261136123026391
2020-05-31,0.12548449295406683,0.10584852299936998,0.06453911046211647,0.06453911046211636,0.058568632882616156
2020-06-30,0.07494272546974967,0.07122047689919575,0.027577005637321017,0.027577005637320906,0.017358756299342804
2020-07-31,0.11691589478323539,0.10841644264612538,0.06707439718478869,0.06707439718478858,0.04825879081746309
2020-08-31,0.20507218892547718,0.25827097540845767,0.20303017259687606,0.20303017259687595,0.18621733673485963
2020-09-30,0.1486630408160341,0.16382778208854165,0.12293218419738594,0.12293177980976555,0.09883798152134582
2020-10-31,0.1005654840809701,0.1519146431139422,0.10665382582242355,0.10665342674198475,0.09194635918173
2020-11-30,0.1740640818103295,0.3033812067000694,0.2495398840830524,0.24954146046195014,0.22925935683809118
2020-12-31,0.1825957219981701,0.2953285325132635,0.2604321641638644,0.26043382687248195,0.24972405844348344
2021-01-31,0.17308715406177388,0.3234464297903177,0.3080216587619078,0.30802332147052536,0.3006700507890808
2021-02-28,0.2832890890776255,0.4704473782022305,0.4669296389080053,0.466931301616623,0.4570830545362229
2021-03-31,0.4508470040197191,0.7347068589111446,0.7519776911954934,0.7519793539041111,0.7386149424306498
2021-04-30,0.3764282872019987,0.6091796048402086,0.637870771167754,0.6378724338763717,0.6155579627352032
2021-05-31,0.33663295620704703,0.5755990338970728,0.6061480263339911,0.6061496890426088,0.5969220670337088
2021-06-30,0.34045856925895757,0.5447115360498133,0.5788289990358495,0.5788306617444672,0.5670393674570318
2021-07-31,0.30810530260690216,0.5057301381340872,0.5361890310288113,0.536190693737429,0.5290026949811326
2021-08-31,0.2670310519606235,0.43017814629808127,0.4668543677917747,0.46685603050039237,0.4651545993300703
2021-09-30,0.25868985333714534,0.4364703294031649,0.46450383760744773,0.4645059047036857,0.4664455409615764
2021-10-31,0.355499475959132,0.48799518918026186,0.5150708823670445,0.5150729441561008,0.5169742208157291
2021-11-30,0.23962013433052654,0.26615301920867396,0.2995652361671376,0.2995653224968574,0.3072538550294238
2021-12-31,0.24611158869902094,0.28024241964333896,0.2982247289397345,0.29822472893973473,0.30746885008046554
2022-01-31,0.2046630844270727,0.21312451927804021,0.2267385214293418,0.22673852142934203,0.242915379121022
2022-02-28,0.14721114110371603,0.15609648086775674,0.16322746292309653,0.16322746292309676,0.177322566454981
2022-03-31,0.14054579694209735,0.12721400220962087,0.14355977496342498,0.14355977496342498,0.15608568102123666
2022-04-30,0.0001637637901961142,-0.0017708001837589693,0.015221190551774177,0.015221190551774177,0.032358932760857884
2022-05-31,-0.0052695471757664425,-0.017150769124522514,-0.019006725789286083,-0.019006725789286083,0.0018446255817237134
2022-06-30,-0.11140355667542845,-0.14312783769402537,-0.14143197525905682,-0.14143197525905682,-0.12275517790753376
2022-07-31,-0.043035219773606914,-0.058987032872684586,-0.043979756285868477,-0.043979756285868477,-0.02947563017251298
2022-08-31,-0.1144657643020437,-0.11210932616033287,-0.09393223304581433,-0.09393223304581433,-0.07993889282520428
2022-09-30,-0.16029226751341785,-0.17437395921272003,-0.1591433350489292,-0.15914333504892908,-0.1465142569904606
2022-10-31,-0.1495726900770159,-0.12590261203472752,-0.10621535820017802,-0.10621535820017791,-0.08553963823743949
2022-11-30,-0.08748609053977707,-0.013185585157461044,-0.0004686689710700076,-0.0004686689710698966,0.012563446955035973
2022-12-31,-0.1900704780765724,-0.11068349019881918,-0.11508079811876792,-0.11508079811876804,-0.10556685193041127
2023-01-31,-0.07573245521450045,0.02349338534984502,0.04377725574807134,0.04377725574807123,0.04534564623566684
2023-02-28,-0.07048445720041097,-0.016019124783639982,0.001178932427821855,0.001178932427821744,0.007466549187821969
2023-03-31,-0.07120613299484824,-0.0771782657485095,-0.06026193834342708,-0.06026193834342697,-0.05217892849280281
