,0
0,471.4499922124669
1,4330.540268147597
2,2372.3771788713057
3,-3975.1760742464103
4,5490.350750035839
5,5006.9508489028085
6,2419.8246902772225
7,-2962.943765307078
8,6715.608614222845
9,-9256.546850522747
10,3652.718942236621
11,-1401.426000953652
12,6090.608475374524
13,16238.547509882133
14,11465.484147982439
15,-6512.333123510703
16,-6401.889879748924
17,6651.163039899431
18,-8471.816774040693
19,-1580.4817936816253
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,-987.4528048462234
35,967.6540714236908
36,5915.86728755408
37,-661.0849956732709
38,-361.05025944067165
39,-6782.074110458372
40,-871.1950156434905
41,0.0
42,-2.6778914211317897
43,625.8461952377111
44,-2210.8444975041784
45,-2115.395739980275
46,1257.6086341224145
47,-945.2496043664869
48,0.0
49,0.0
50,0.0
51,1272.0024448966142
52,-181.2242899327539
53,1979.9393921364099
54,1657.3586162435822
55,-4613.417220495176
56,-1395.2287172228098
57,-4423.2386459610425
58,2053.9214680320583
59,-940.905062392354
60,0.0
61,0.0
