,0
0,767.6521978008095
1,3498.5112110269256
2,1656.1473082872108
3,1753.4580012524966
4,-889.8065128130838
5,-4788.399853554554
6,1897.1162572507747
7,-1665.1556186319795
8,10104.428306629648
9,20356.328076286474
10,-19270.56292722444
11,14207.113566088257
12,-1638.4578167509753
13,9099.21984071727
14,-15341.95593547402
15,2419.7535046131816
16,16140.05345646618
17,-9351.582408322254
18,284.0160551755689
19,5106.932668020949
20,9456.283451809315
21,-7984.483604311477
22,-13886.728066050215
23,-1839.0676261603367
24,-2455.4140102046076
25,22037.873056168668
26,8844.600749613252
27,-8222.318821602035
28,28730.02627505758
29,778.7078594483901
30,5679.522274349583
31,-298.769845420029
32,9142.34681529412
33,1473.45648726332
34,-3257.095446385909
35,-4573.057489955332
36,-3025.2700694205705
37,5863.276860642945
38,-4436.48756624246
39,-4626.568808087381
40,-5649.393608868355
41,-11920.417993416078
42,-7621.028308300767
43,20932.358595625265
44,6073.104957401985
45,5749.33004853921
46,-4020.2962056396063
47,7607.30218151072
48,4493.707999772392
49,-1381.238577225944
50,-2074.8891280652024
51,16910.78039374668
52,-24006.63278670935
53,-2568.6300458230544
54,12637.742845431436
55,-6336.19791301107
56,6970.99760904233
57,12031.298493349692
58,18577.849461551523
59,-39277.282189826015
60,-1658.383675654186
61,0.0
