,0
0,3939.5178632903844
1,8386.708226820687
2,315.3034876147285
3,1987.00977820158
4,7265.181454677833
5,2877.8430262098555
6,4681.642906792462
7,1896.986483835848
8,4197.933770100586
9,-1879.5663441433571
10,5469.639192302711
11,3559.3958401591517
12,8313.821444373578
13,-2738.6356602255255
14,16656.94851268828
15,-8563.194434575504
16,-1540.7728505362757
17,4419.16672014934
18,-4443.793557439465
19,-543.2754387673922
20,4977.496571888216
21,7079.682639403036
22,-2789.630799267674
23,-1721.9479334428906
24,5530.096638439456
25,-504.60340515594
26,-7257.379986374406
27,138.61239344114438
28,-1362.2557436614297
29,3608.478707799921
30,-12929.993082166882
31,5168.073440252105
32,-6599.47873571259
33,3728.8819319268223
34,10099.305448298808
35,-2928.540293146856
36,-1384.5747523303144
37,2122.866007467732
38,19790.24169924436
39,3251.4951002632733
40,24464.94564038841
41,-4897.598013031064
42,212.48033696203493
43,-10741.79815269541
44,3590.4665346674155
45,967.6987111056224
46,10457.483355154283
47,4945.217803697335
48,5409.3243512343615
49,5964.53088404634
50,-9215.923997121165
51,12720.909799673595
52,6790.103132007644
53,-992.6427211894188
54,305.475795913022
55,6547.410389322089
56,-1710.8824044014327
57,4017.442117288243
58,453.5133390589617
59,1064.9861621244345
60,-5580.099956087535
61,10877.92115859571
