,0
0,8657.572376988828
1,-4997.074136134237
2,3918.780165476026
3,-3296.6464386056177
4,11338.587140815333
5,5508.88425671123
6,130.0819224959705
7,-900.4610215143766
8,10428.070473037893
9,8703.828188857762
10,-652.8150765055325
11,-6975.1788342781365
12,3440.388631883776
13,1560.4062377091032
14,3530.855437911814
15,5465.177657384425
16,-8378.018069859361
17,-6266.600376866525
18,8208.76924750721
19,-8142.346912261099
20,-4395.192044649273
21,1709.9998125659768
22,3738.562450140016
23,-2407.9296232576016
24,12812.339120713528
25,-12094.275248508202
26,1586.9240932594985
27,-12892.03063437203
28,12039.579307590146
29,-10186.993103524437
30,-2894.8836656445637
31,-7308.491670362884
32,3332.0219981677365
33,1315.2258425073233
34,10335.089936716948
35,9407.275881082984
36,-3156.385389802046
37,2821.389993697405
38,-8838.24567508651
39,-425.39322742493823
40,3055.168269380927
41,865.0019212588668
42,8268.62300553592
43,5313.537270791363
44,1684.247690279968
45,-291.5184390048962
46,-3761.1576588612515
47,-6570.094337372575
48,-3450.5600200146437
49,-5228.0078906212
50,2568.595533713931
51,-4358.291369853308
52,7333.2445836348925
53,3623.7422820304055
54,-3827.5902715849224
55,15292.903294873424
56,-42215.3654961749
57,-21239.12732096552
58,10802.818306132918
59,19682.380458763102
60,12424.982127257856
61,205.31414790521376
