,0
0,96.09970256721135
1,-3727.2810662171105
2,-8029.963988726726
3,-3884.4862417886034
4,-1325.713386616204
5,3720.038577871397
6,-12975.90662835876
7,15590.543184972135
8,-24508.528634476825
9,-398.3425803373102
10,-15365.168982281932
11,11691.334178046323
12,16333.012654824299
13,-14058.371725886362
14,23994.15536585392
15,-5663.451690841233
16,11711.99828896753
17,18121.25351371325
18,-1623.7399163104128
19,-8252.30737953179
20,19112.042855211184
21,3938.595338843297
22,-15451.596702799085
23,2152.1085050825495
24,-1820.71803082095
25,-9318.638123220531
26,-8802.95990427304
27,17950.216667199158
28,8241.141851892695
29,15026.657888311194
30,-2741.9424682449317
31,-4529.426047522575
32,12186.961484809173
33,-15495.244215156534
34,4419.027140438557
35,10037.573326447746
36,-4386.684958548867
37,-6557.105349610676
38,21841.078253308777
39,1508.1452629636042
40,249.6099321935326
41,3797.0316485073417
42,7183.512157779653
43,-10021.141377259977
44,10203.804143222515
45,1851.536545299692
46,11023.770579306176
47,-165.86518871877342
48,1046.284995878581
49,3707.356776630273
50,8311.941848350689
51,6739.914682180621
52,-5386.050629375968
53,-3581.4165112774353
54,-3607.109524571104
55,2258.9638091214
56,2803.597945840098
57,1682.6270222999156
58,5812.7022868404165
59,-4161.483089702437
60,3011.20857397723
61,-4475.085988957202
