,0
0,518.479338992387
1,-2974.0492864362895
2,13804.321834655711
3,4300.652713730931
4,6547.026150074555
5,1657.890205069445
6,14861.487769804662
7,-3240.74658068968
8,2452.380103434436
9,-725.8905138177797
10,3900.909697148716
11,-6077.458575517405
12,432.12530084326863
13,-2522.70838091732
14,-3752.4174424947705
15,3462.646505224984
16,-9.029235383495688
17,246.95099362544715
18,3626.1320717902854
19,-5939.960776248248
20,1489.0023204113822
21,72.17372503317893
22,9936.482686706586
23,-221.53359033330344
24,332.1385112465359
25,-83.34355645324104
26,9119.520880957367
27,-2023.6651145922951
28,1992.2622761831153
29,-8630.081872445997
30,2781.9279324125964
31,417.22134853783064
32,1591.5808946180623
33,-3558.744736873312
34,4438.257352286251
35,-1637.5768675289582
36,-1837.8389477224555
37,-1479.406122438144
38,5793.059513746062
39,-2539.7087890158873
40,-2243.2315824315883
41,3043.3133455461357
42,1635.4052128752228
43,260.2630843662191
44,-1154.3004850628786
45,-5375.68845855142
46,-20676.328348659445
47,14819.782217917731
48,-16147.399711261503
49,-2422.087821799796
50,9802.623786455952
51,-4959.924965980463
52,-1049.421441085171
53,1806.786886781687
54,9392.26049091341
55,4983.009604807943
56,-10150.361333998386
57,-13784.956883536419
58,12190.339572372148
59,-4890.562946968945
60,-17181.206312117632
61,9227.91001656768
