,0
0,-8734.633923106594
1,5909.770202384796
2,4613.941851909505
3,1068.872880934272
4,12347.192694063764
5,-4120.863208597992
6,9600.967708615819
7,-1522.767105043633
8,-3692.674806011142
9,7867.574979253812
10,-1816.6430069166236
11,1334.1351337141823
12,1114.2383393163327
13,15034.321864061756
14,10476.590496339602
15,8782.518820811529
16,-1392.3759649314452
17,-225.88292904896662
18,380.22492857906036
19,1855.661554721184
20,571.3987825720105
21,-213.27889364794828
22,709.0156913255341
23,-2563.4484777157195
24,-4051.4826566858683
25,-7024.914225545945
26,1223.4920797445811
27,9205.390756835928
28,978.024475569604
29,3816.960178557085
30,-15896.95948281535
31,-1999.5538773667067
32,1727.1098735488486
33,11823.727543213638
34,-6610.3041887269355
35,-4504.273720375495
36,802.9529268089682
37,-1115.2764874140266
38,7474.575060138712
39,3502.21678753593
40,2467.571098266868
41,-1072.3676365315914
42,-15481.120853337226
43,-2670.240162629867
44,5367.638164587552
45,3189.0502745716367
46,13928.033653253224
47,2111.4504837840796
48,2140.221671463456
49,4903.741389006376
50,7463.773162384285
51,6009.038171244087
52,4675.56777675543
53,5836.663213958498
54,-3794.474803456804
55,1148.4012385569513
56,-7067.538422795478
57,-3934.5111297287513
58,4009.472899623448
59,3721.4471297033597
60,-565.6055831110571
61,5982.3535136610735
