,0
0,-24599.96293745283
1,4625.737719927682
2,20041.5896749096
3,-8886.674551107455
4,17710.78977962141
5,-8358.838960628025
6,7585.303031879943
7,8415.3972491608
8,-12003.623898781836
9,-11696.541442814283
10,-1395.0411018561572
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,205.39662706060335
29,-108.62503073713742
30,-7.968093160307035
31,2043.103867138736
32,-1111.2468036508653
33,89.17067305766977
34,-2012.029198168544
35,-1374.6252692921553
36,-7068.507318207761
37,7007.934687710833
38,-6817.297458125977
39,6445.106120543554
40,4856.319646558957
41,-1263.6860557051841
42,12938.615855791606
43,6600.9701952370815
44,3253.448687844677
45,-340.0609746237751
46,-1659.2552692468744
47,-10221.810317504453
48,-3492.1299171417486
49,-5761.449270687997
50,-6025.617319358513
51,-17713.18177530053
52,-3376.048545843456
53,-8207.696379665751
54,2670.6331385520753
55,-21802.591479079565
56,4261.385925695067
57,-7783.529143736465
58,13271.903379701078
59,-1796.4486316945404
60,-1550.1124873799272
61,0.0
