,0
0,-4884.973066640319
1,7151.051925634965
2,-1308.2305231655482
3,3682.3879440333694
4,3835.4982992555015
5,-13168.180156098912
6,3036.9876373673324
7,-4250.793742571725
8,2130.7863039672375
9,-5129.932963755913
10,6567.945514173713
11,-1998.6955265649594
12,3353.960895687109
13,3455.377327387687
14,4595.338605727535
15,-3279.1091826155316
16,2539.641281773569
17,32.7263001978863
18,-3033.9454423806164
19,4490.741723775631
20,-5452.665076820878
21,-3833.60155210644
22,-6461.453620751621
23,-5461.546676299069
24,25887.230813601054
25,3138.524191602133
26,22465.418689935235
27,9594.963519965298
28,5765.038620842854
29,21293.193278983235
30,9672.7715398164
31,-9823.972982707666
32,8494.570472739637
33,-1246.6533027379774
34,5984.800996113103
35,998.4638765524141
36,1232.3350621031132
37,3346.4698268701322
38,2949.3402383613866
39,-2469.3457608795725
40,2765.6009735488333
41,7098.191796531668
42,-1674.9225442314055
43,14792.190643596696
44,5032.862354793586
45,15815.546799659729
46,9172.36776315677
47,12945.578354034573
48,-7167.064742202871
49,8255.848321418744
50,-6040.571660756599
51,8085.776108288439
52,-4939.008914068108
53,1400.7307144997176
54,8257.577276206343
55,-4123.292852834333
56,-4007.188243915327
57,397.60029790876433
58,1300.1207674092147
59,-8097.150504306192
60,-1291.9425338555593
61,-4913.273434009636
