,0
0,-4759.431128925178
1,1961.5821414010134
2,-755.8568663704209
3,258.2198723703623
4,1131.2705408839975
5,-1144.5752175634261
6,-8346.411816146923
7,10850.495346205542
8,1455.9324883008376
9,-3247.0314595291857
10,7975.929933228996
11,-1459.6444940962829
12,15598.636084341211
13,20670.983884700807
14,-139.75608365493827
15,-2832.3854120473843
16,-2839.2736598923802
17,4180.7890615356155
18,-1329.5449559073895
19,-466.5324264068622
20,-179.5177343362011
21,726.2359644272365
22,-85.94147925172001
23,-354.74428526265547
24,0.0
25,0.0
26,-262.2644658535719
27,-98.89847411075607
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,-76.33164352970198
34,300.14169478137046
35,-156.7101970363874
36,70.95352170919068
37,-312.42229177220725
38,159.96891191392206
39,705.3189373235218
40,1580.8518190188333
41,-674.1057349264156
42,-1743.5306804487482
43,419.4638192737475
44,-727.0099511940498
45,3746.249622307718
46,-711.2164518225472
47,2727.972968422342
48,-213.4332207927946
49,-518.4240106022917
50,-42.40230829641223
51,7050.738295529038
52,-2178.039798483718
53,-1705.9186171039473
54,-343.4316273047589
55,2933.2298884142656
56,507.7209319162648
57,-6425.231044309679
58,6076.409874289297
59,-13413.938075206475
60,5654.8986971173435
61,8016.336742357351
