,0
0,-1180.997915431857
1,-1315.3236608197913
2,5194.991446541622
3,-6265.381189931184
4,-2190.4471189007163
5,11398.699103907915
6,-3904.0057202060707
7,-452.7986533581279
8,-5548.481304524932
9,-611.3787129949778
10,-7485.800117183011
11,-264.18697195360437
12,-1595.755922964774
13,7443.6270896622445
14,11193.062967226608
15,-816.0945520012174
16,-637.3190014821012
17,-7567.527890105266
18,-7319.185102725634
19,-4812.201251435094
20,1099.5963213937357
21,16592.371933066985
22,-1380.2167002316564
23,2871.023929961724
24,-2002.401333362097
25,959.5357667435892
26,1355.010239358293
27,7986.617533285869
28,5430.141545429593
29,4802.272949290695
30,7594.6208964383695
31,2548.601436103694
32,6214.874686098425
33,-135.49682483053766
34,3424.1343997800723
35,-641.5042764106765
36,-2894.4886995928828
37,-272.5744039581623
38,15540.15959171229
39,-4911.071688905358
40,-226.67458751494996
41,-5185.269032648532
42,-1967.1355801522732
43,-3131.940246620681
44,2061.4959735122975
45,2261.6944054355845
46,-4418.384767507669
47,-1769.362939416431
48,3514.8402612050995
49,351.01318080420606
50,-1441.6716789009515
51,-2031.5477902353741
52,-13108.004520098446
53,1589.510761309415
54,-2605.5490963186603
55,-1924.3422561008483
56,1572.3566146825906
57,7165.468706608051
58,-1764.7021286510862
59,5278.169968649512
60,-3970.6006038130727
61,-1534.912151005352
