,0
0,-1411.6525237583555
1,2770.9488085361663
2,2609.6562374681234
3,-621.7660310070496
4,0.0
5,0.0
6,0.0
7,952.7678847692441
8,-1053.6522682902869
9,-355.95909286732785
10,1738.544270600425
11,-3034.854438740993
12,-640.5249953675084
13,0.0
14,0.0
15,0.0
16,0.0
17,-1241.3621666189283
18,-171.76012742542662
19,-4160.014545735903
20,3690.4476207329426
21,642.7265653437935
22,-416.7512265238911
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
