asset_id,symbol,price,target_weight,target_qty,current_qty,delta,action,planned_qty
7974,NI,42.28,0.002524373551955822,5.981469695948036,5.965380555,0.016089140948035485,BUY,0.016089140948035485
7991,TEX,49.95,0.002524373551955822,5.062993768662322,5.012143187,0.05085058166232148,BUY,0.05085058166232148
8030,NUE,148.73,0.002524373551955822,1.7003734199198748,1.69,0.010373419919874838,BUY,0.010373419919874838
8068,OXY,47.64,0.002524373551955822,5.308491577344311,5.293462691,0.015028886344310877,BUY,0.015028886344310877
8099,FE,43.63,0.002524373551955822,5.796390986584528,5.781477982,0.014913004584527378,BUY,0.014913004584527378
8247,PPG,111.22,0.002524373551955822,2.2738404850268203,2.27,0.0038404850268203283,BUY,0.0038404850268203283
8272,SRE,82.56,0.006861959022535577,8.326599958814883,8.246211085,0.0803888738148828,BUY,0.0803888738148828
8455,PPL,36.48,0.002524373551955822,6.932470908571354,6.904615659,0.027855249571353546,BUY,0.027855249571353546
8530,PFE,24.76,0.002524373551955822,10.213915135084125,10.18975553,0.024159605084125957,BUY,0.024159605084125957
8543,MO,67.23,0.006861959022535577,10.225257959240768,10.3,-0.07474204075923296,SELL,0.07474204075923296
8606,PBI,12.125,0.006861959022535577,56.69642000822736,56.810260827,-0.11384081877263696,SELL,0.11384081877263696
8692,PCH,42.05,0.002524373551955822,6.014186414855719,6.07,-0.05581358514428114,SELL,0.05581358514428114
8823,PHM,132.03,0.002524373551955822,1.9154475402914715,1.93,-0.014552459708528476,SELL,0.014552459708528476
9465,SLB,36.87,0.002524373551955822,6.859141273248793,6.834524881,0.02461639224879253,BUY,0.02461639224879253
9778,SNA,325.135,0.002524373551955822,0.7778201016337305,0.776240058,0.0015800436337305435,BUY,0.0015800436337305435
9783,KEY,19.38,0.006861959022535577,35.471831403496225,35.27863259,0.19319881349622392,BUY,0.19319881349622392
9846,EIX,56.15,0.006861959022535577,12.24299363490217,12.083040183,0.15995345190217058,BUY,0.15995345190217058
10035,STT,115.03,0.006861959022535577,5.976215705466024,5.967567984,0.008647721466023661,BUY,0.008647721466023661
10096,PSA,294.77,0.006861959022535577,2.3321372344531563,2.333030668,-0.0008934335468437915,SELL,0.0008934335468437915
10121,NAVI,13.72,0.002524373551955822,18.43269232832966,18.580657564,-0.1479652356703376,SELL,0.1479652356703376
10894,UDR,39.58,0.006861959022535577,17.36847126325813,17.378991814,-0.010520550741869528,SELL,0.010520550741869528
11220,VNO,38.045,0.002524373551955822,6.6473002692780385,6.62,0.027300269278038414,BUY,0.027300269278038414
11264,WBA,12.01,0.002524373551955822,21.05716392545237,0.0,21.05716392545237,BUY,21.05716392545237
11399,WDC,80.35,0.002524373551955822,3.1474366987514997,3.132111245,0.01532545375149974,BUY,0.01532545375149974
11456,WY,25.88,0.002524373551955822,9.771890987043392,9.76,0.011890987043392087,BUY,0.011890987043392087
11584,FL,24.76,0.002524373551955822,10.213915135084125,10.198164678,0.015750457084125813,BUY,0.015750457084125813
11600,WOR,65.82,0.002524373551955822,3.842244587430614,3.808866701,0.03337788643061401,BUY,0.03337788643061401
11636,XRX,3.98,0.006861959022535577,172.72464638184843,174.86403511,-2.139388728151573,SELL,2.139388728151573
11856,TFC,46.85,0.006861959022535577,14.673299735320315,14.598205406,0.07509432932031501,BUY,0.07509432932031501
12151,COTY,4.27,0.002524373551955822,59.226355677911705,59.153648395,0.0727072829117077,BUY,0.0727072829117077
12389,HOG,29.13,0.002524373551955822,8.681652548736114,8.689509446,-0.007856897263886609,SELL,0.007856897263886609
12459,NVR,8126.58,0.006861959022535577,0.08459205380366117,0.084860532,-0.00026847819633883663,SELL,0.00026847819633883663
12635,FI,138.19,0.002524373551955822,1.830063960812526,1.823228889,0.006835071812526072,BUY,0.006835071812526072
12689,KBH,63.52,0.006861959022535577,10.822482566117078,10.893487485,-0.07100491888292204,SELL,0.07100491888292204
12892,SUN,52.195,0.002524373551955822,4.845225380681732,4.837864784,0.007360596681731835,BUY,0.007360596681731835
13125,DOC,17.955,0.006861959022535577,38.28705611805942,38.38,-0.09294388194058456,SELL,0.09294388194058456
13421,CDNS,350.39,0.006861959022535577,1.9619398173456915,1.973994648,-0.012054830654308457,SELL,0.012054830654308457
13700,XRAY,14.29,0.002524373551955822,17.697448477584533,17.796048339,-0.09859986141546528,SELL,0.09859986141546528
14418,MGM,39.7,0.002524373551955822,6.370189892813173,6.380460902,-0.010271009186827662,SELL,0.010271009186827662
14590,FCX,44.42,0.002524373551955822,5.693303438646622,5.678409343,0.01489409564662214,BUY,0.01489409564662214
14624,ODP,20.25,0.002524373551955822,12.488717962700393,12.260548126,0.2281698367003937,BUY,0.2281698367003937
15044,WDAY,230.84,0.002524373551955822,1.0955490328568833,1.097125087,-0.0015760541431166786,SELL,0.0015760541431166786
15267,IEX,164.45,0.002524373551955822,1.537832403433767,1.535979436,0.001852967433766839,BUY,0.001852967433766839
15414,TECH,54.635,0.006861959022535577,12.582485450713953,12.532436755,0.05004869571395254,BUY,0.05004869571395254
15417,BRO,96.99,0.006861959022535577,7.087783200327424,7.063454106,0.024329094327423917,BUY,0.024329094327423917
16101,ABBV,210.33,0.002524373551955822,1.2023797781803973,1.205577074,-0.003197295819602708,SELL,0.003197295819602708
17639,AMH,35.82,0.006861959022535577,19.191627375760937,19.173640704,0.017986671760937156,BUY,0.017986671760937156
17928,IQV,190.73,0.002524373551955822,1.3259400133418078,1.316439506,0.00950050734180774,BUY,0.00950050734180774
18289,ASC,11.615,0.006861959022535577,59.18588829959163,59.73,-0.5441117004083651,SELL,0.5441117004083651
18699,PTC,213.47,0.002524373551955822,1.1846935810403474,1.18,0.00469358104034745,BUY,0.00469358104034745
19000,MMI,32.64,0.006861959022535577,21.061399895825883,21.144391141,-0.08299124517411727,SELL,0.08299124517411727
20232,KEYS,163.43,0.002524373551955822,1.547430329466334,1.535827121,0.011603208466334003,BUY,0.011603208466334003
20430,SLM,31.29,0.002524373551955822,8.082343839715021,8.048435611,0.03390822871502053,BUY,0.03390822871502053
20686,SYF,76.33,0.002524373551955822,3.3131997739379404,3.297195778,0.01600399593794055,BUY,0.01600399593794055
20748,ANET,136.52,0.006861959022535577,5.035482658949288,5.067483642,-0.03200098305071197,SELL,0.03200098305071197
21825,CFG,52.31,0.006861959022535577,13.14173375262391,13.093412496,0.04832125662391107,BUY,0.04832125662391107
22815,TRMB,80.83,0.002524373551955822,3.1287459946144125,3.116909164,0.011836830614412541,BUY,0.011836830614412541
24616,PYPL,70.2,0.002524373551955822,3.6025147969328057,3.59,0.012514796932805883,BUY,0.012514796932805883
24731,KIM,22.5,0.006861959022535577,30.553070782211414,30.564880214,-0.011809431788584845,SELL,0.011809431788584845
25124,LIN,478.11,0.002524373551955822,0.5289505317702683,0.525874564,0.0030759677702683064,BUY,0.0030759677702683064
25340,DHI,169.51,0.006861959022535577,4.055478099225749,4.077342301,-0.021864201774250525,SELL,0.021864201774250525
25753,CCU,12.39,0.002524373551955822,20.411342917246404,20.26,0.15134291724640292,BUY,0.15134291724640292
26061,MTCH,37.34,0.006861959022535577,18.410393481514642,18.315982356,0.09441112551464315,BUY,0.09441112551464315
26410,FCPT,25.87,0.002524373551955822,9.775668293184498,9.807142271,-0.03147397781550154,SELL,0.03147397781550154
27914,HUM,303.74,0.002524373551955822,0.8326086084963553,0.838686675,-0.00607806650364473,SELL,0.00607806650364473
28338,RIG,3.025,0.002524373551955822,83.60216156849025,82.618464819,0.9836967494902495,BUY,0.9836967494902495
28629,CPT,112.01,0.002524373551955822,2.2578032206471117,2.25,0.007803220647111697,BUY,0.007803220647111697
28733,EQR,66.15,0.006861959022535577,10.392200946330412,10.397884678,-0.005683731669588354,SELL,0.005683731669588354
28790,LW,57.55,0.006861959022535577,11.945162338831569,12.056415052,-0.11125271316843133,SELL,0.11125271316843133
28930,MAR,267.82,0.006861959022535577,2.566813877230068,2.566568929,0.0002449482300677097,BUY,0.0002449482300677097
29099,REG,72.52,0.006861959022535577,9.479372484828417,9.478821788,0.000550696828417685,BUY,0.000550696828417685
29127,INCY,84.62,0.006861959022535577,8.123896154570513,8.191866229,-0.06797007442948733,SELL,0.06797007442948733
29150,URBN,67.065,0.002524373551955822,3.7709168529737265,3.714480713,0.05643613997372654,BUY,0.05643613997372654
29389,SPG,180.8,0.002524373551955822,1.3987640417294411,1.404353013,-0.005588971270558796,SELL,0.005588971270558796
29649,MAA,145.82,0.002524373551955822,1.7343062593929706,1.73,0.0043062593929705795,BUY,0.0043062593929705795
29751,ALB,84.88,0.006861959022535577,8.099011458526824,8.060555301,0.03845615752682363,BUY,0.03845615752682363
29804,IVZ,21.9,0.006861959022535577,31.39014121460077,31.156079202,0.23406201260076998,BUY,0.23406201260076998
29868,MAC,18.4,0.002524373551955822,13.744377105689294,13.706333165,0.03804394068929362,BUY,0.03804394068929362
