,0
0,1548572.384419588
1,1549043.8344118004
2,1553374.374679948
3,1555746.7518588193
4,1551771.5757845729
5,1557261.9265346087
6,1562268.8773835115
7,1564688.7020737887
8,1561725.7583084817
9,1568441.3669227045
10,1559184.8200721818
11,1562837.5390144184
12,1561436.1130134647
13,1567526.7214888392
14,1583765.2689987214
15,1595230.7531467038
16,1588718.4200231931
17,1582316.5301434442
18,1588967.6931833436
19,1580495.876409303
20,1578915.3946156213
21,1578915.3946156213
22,1578915.3946156213
23,1578915.3946156213
24,1578915.3946156213
25,1578915.3946156213
26,1578915.3946156213
27,1578915.3946156213
28,1578915.3946156213
29,1578915.3946156213
30,1578915.3946156213
31,1578915.3946156213
32,1578915.3946156213
33,1578915.3946156213
34,1578915.3946156213
35,1577927.941810775
36,1578895.5958821988
37,1584811.4631697529
38,1584150.3781740796
39,1583789.327914639
40,1577007.2538041805
41,1576136.058788537
42,1576136.058788537
43,1576133.380897116
44,1576759.2270923536
45,1574548.3825948494
46,1572432.9868548692
47,1573690.5954889916
48,1572745.345884625
49,1572745.345884625
50,1572745.345884625
51,1572745.345884625
52,1574017.3483295217
53,1573836.124039589
54,1575816.0634317254
55,1577473.422047969
56,1572860.0048274738
57,1571464.776110251
58,1567041.53746429
59,1569095.458932322
60,1568154.5538699296
61,1568154.5538699296
62,1568154.5538699296
