,0
0,1729996.3407520687
1,1729430.7144054656
2,1729247.394908256
3,1729247.394908256
4,1729247.394908256
5,1729247.394908256
6,1729247.394908256
7,1729247.394908256
8,1729247.394908256
9,1729247.394908256
10,1729247.394908256
11,1729247.394908256
12,1729247.394908256
13,1729247.394908256
14,1729247.394908256
15,1729247.394908256
16,1729247.394908256
17,1729247.394908256
18,1729247.394908256
19,1729247.394908256
20,1729247.394908256
21,1729247.394908256
22,1729247.394908256
23,1729247.394908256
24,1729247.394908256
25,1729247.394908256
26,1729247.394908256
27,1729247.394908256
28,1728989.1172373563
29,1728902.8813846011
30,1728902.8813846011
31,1728902.8813846011
32,1728902.8813846011
33,1728902.8813846011
34,1728902.8813846011
35,1728902.8813846011
36,1728902.8813846011
37,1728902.8813846011
38,1728902.8813846011
39,1728902.8813846011
40,1728902.8813846011
41,1728902.8813846011
42,1728902.8813846011
43,1728902.8813846011
44,1728902.8813846011
45,1728902.8813846011
46,1728902.8813846011
47,1728902.8813846011
48,1728902.8813846011
49,1728902.8813846011
50,1728902.8813846011
51,1728902.8813846011
52,1728902.8813846011
53,1728902.8813846011
54,1728902.8813846011
55,1728902.8813846011
56,1728902.8813846011
57,1728902.8813846011
58,1728902.8813846011
59,1728902.8813846011
60,1728902.8813846011
61,1728902.8813846011
62,1728902.8813846011
