,0
0,1107538.721338863
1,1101696.0521246903
2,1098722.002838254
3,1112526.3246729097
4,1116826.9773866406
5,1123374.0035367152
6,1125031.8937417846
7,1139893.3815115893
8,1136652.6349308996
9,1139105.015034334
10,1138379.1245205163
11,1142280.034217665
12,1136202.5756421476
13,1136634.7009429908
14,1134111.9925620735
15,1130359.5751195787
16,1133822.2216248037
17,1133813.1923894202
18,1134060.1433830457
19,1137686.275454836
20,1131746.3146785877
21,1133235.316998999
22,1133307.4907240323
23,1143243.9734107389
24,1143022.4398204056
25,1143354.578331652
26,1143271.2347751989
27,1152390.7556561562
28,1150367.090541564
29,1152359.352817747
30,1143729.270945301
31,1146511.1988777136
32,1146928.4202262515
33,1148520.0011208695
34,1144961.2563839962
35,1149399.5137362825
36,1147761.9368687535
37,1145924.097921031
38,1144444.691798593
39,1150237.751312339
40,1147698.042523323
41,1145454.8109408915
42,1148498.1242864376
43,1150133.5294993129
44,1150393.792583679
45,1149239.4920986162
46,1143863.8036400648
47,1123187.4752914053
48,1138007.257509323
49,1121859.8577980616
50,1119437.7699762618
51,1129240.3937627177
52,1124280.4687967373
53,1123231.047355652
54,1125037.8342424338
55,1134430.0947333472
56,1139413.1043381551
57,1129262.7430041567
58,1115477.7861206203
59,1127668.1256929925
60,1122777.5627460235
61,1105596.356433906
62,1114824.2664504736
