,0
0,1000000.0
1,999927.4101943969
2,997544.3863387256
3,993181.1003548368
4,989991.4641880158
5,991914.8199544632
6,994485.0270002072
7,984781.9519517744
8,989095.4008257565
9,979745.4284619351
10,983381.5590595366
11,971362.3194612418
12,977871.5353486305
13,985093.0856346062
14,979214.5410798728
15,992362.934478574
16,986053.6410864857
17,989796.1309761786
18,1017408.6691612712
19,1018419.3967555771
20,1004199.987742153
21,1004912.0689200822
22,1005816.3057052455
23,986955.8236317501
24,974777.0005488575
25,976235.032492828
26,974131.4773831624
27,959637.3019546311
28,980455.418742163
29,992287.5700705079
30,1005372.9834131927
31,1004574.7324001669
32,1005013.6814052231
33,1016209.8317452146
34,1005798.4911896192
35,1007556.2497010973
36,1019856.1960932403
37,1014511.2536324247
38,1005243.1521174822
39,1026537.3970617009
40,1031365.3679352804
41,1032232.5687577965
42,1034578.3754549639
43,1037961.5863818107
44,1029811.5151393461
45,1031767.8964206672
46,1030387.1300164195
47,1039845.3774563288
48,1040894.1942609544
49,1042260.3899067184
50,1045609.9569373889
51,1054663.3889451595
52,1063669.7677491712
53,1064995.4449085153
54,1064727.2443901866
55,1061780.5554247717
56,1062075.3977335147
57,1061613.2110206238
58,1066230.6214656301
59,1066349.208316758
60,1059308.9612554903
61,1063394.7716322367
62,1060116.8141441005
