,0
0,1713557.7853010567
1,1713130.3344309237
2,1713054.4998661145
3,1713054.4998661145
4,1713054.4998661145
5,1713054.4998661145
6,1713054.4998661145
7,1713054.4998661145
8,1713054.4998661145
9,1713054.4998661145
10,1713054.4998661145
11,1713054.4998661145
12,1713054.4998661145
13,1713054.4998661145
14,1713054.4998661145
15,1713054.4998661145
16,1713054.4998661145
17,1713054.4998661145
18,1713054.4998661145
19,1713054.4998661145
20,1713054.4998661145
21,1713054.4998661145
22,1713054.4998661145
23,1713054.4998661145
24,1713054.4998661145
25,1713054.4998661145
26,1713054.4998661145
27,1713054.4998661145
28,1713054.4998661145
29,1713054.4998661145
30,1713054.4998661145
31,1713054.4998661145
32,1713054.4998661145
33,1713054.4998661145
34,1713054.4998661145
35,1713054.4998661145
36,1713054.4998661145
37,1712441.7241202958
38,1713131.3146518222
39,1712996.518594013
40,1712996.518594013
41,1712996.518594013
42,1716938.330391844
43,1716823.9624711033
44,1716823.9624711033
45,1716823.9624711033
46,1716823.9624711033
47,1716823.9624711033
48,1716823.9624711033
49,1716823.9624711033
50,1716823.9624711033
51,1716823.9624711033
52,1716823.9624711033
53,1716823.9624711033
54,1716823.9624711033
55,1716823.9624711033
56,1716823.9624711033
57,1716823.9624711033
58,1716823.9624711033
59,1716823.9624711033
60,1716823.9624711033
61,1716823.9624711033
62,1716823.9624711033
