,0
0,1429226.5849508496
1,1436073.9508691977
2,1444460.6590960184
3,1444775.9625836331
4,1446762.9723618347
5,1454028.1538165126
6,1456905.9968427224
7,1461587.6397495149
8,1463484.6262333507
9,1467682.5600034513
10,1465802.993659308
11,1471272.6328516107
12,1474832.0286917698
13,1483145.8501361434
14,1480407.2144759179
15,1497064.1629886061
16,1488500.9685540306
17,1486960.1957034944
18,1491379.3624236437
19,1486935.5688662042
20,1486392.2934274368
21,1491369.789999325
22,1498449.472638728
23,1495659.8418394604
24,1493937.8939060175
25,1499467.990544457
26,1498963.387139301
27,1491706.0071529266
28,1491844.6195463678
29,1490482.3638027064
30,1494090.8425105063
31,1481160.8494283394
32,1486328.9228685915
33,1479729.444132879
34,1483458.3260648057
35,1493557.6315131045
36,1490629.0912199577
37,1489244.5164676274
38,1491367.382475095
39,1511157.6241743395
40,1514409.1192746027
41,1538874.0649149911
42,1533976.46690196
43,1534188.9472389221
44,1523447.1490862267
45,1527037.6156208941
46,1528005.3143319997
47,1538462.797687154
48,1543408.0154908514
49,1548817.3398420857
50,1554781.870726132
51,1545565.946729011
52,1558286.8565286845
53,1565076.9596606921
54,1564084.3169395027
55,1564389.7927354157
56,1570937.2031247378
57,1569226.3207203364
58,1573243.7628376246
59,1573697.2761766836
60,1574762.262338808
61,1569182.1623827205
62,1580060.0835413162
