,0
0,1657123.6130156124
1,1656043.6392938206
2,1656856.3527892902
3,1656535.263367586
4,1655425.8504123848
5,1655262.4993906547
6,1655262.4993906547
7,1655262.4993906547
8,1655262.4993906547
9,1655262.4993906547
10,1655262.4993906547
11,1655262.4993906547
12,1655262.4993906547
13,1655262.4993906547
14,1655262.4993906547
15,1655262.4993906547
16,1655262.4993906547
17,1655262.4993906547
18,1655262.4993906547
19,1655262.4993906547
20,1655262.4993906547
21,1655262.4993906547
22,1655262.4993906547
23,1655262.4993906547
24,1655262.4993906547
25,1655262.4993906547
26,1655262.4993906547
27,1655262.4993906547
28,1655262.4993906547
29,1655262.4993906547
30,1655262.4993906547
31,1655262.4993906547
32,1655262.4993906547
33,1650488.3399829413
34,1644315.4348750429
35,1644144.5475814177
36,1644144.5475814177
37,1642670.8926698018
38,1642563.8331977944
39,1642563.8331977944
40,1642563.8331977944
41,1642563.8331977944
42,1642563.8331977944
43,1642563.8331977944
44,1642563.8331977944
45,1642563.8331977944
46,1642563.8331977944
47,1642563.8331977944
48,1642563.8331977944
49,1642563.8331977944
50,1642563.8331977944
51,1642563.8331977944
52,1642563.8331977944
53,1642563.8331977944
54,1642563.8331977944
55,1642563.8331977944
56,1642563.8331977944
57,1642563.8331977944
58,1642563.8331977944
59,1642563.8331977944
60,1642563.8331977944
61,1642563.8331977944
62,1642563.8331977944
