,0
0,1592770.372850434
1,1578384.2148526958
2,1583009.9525726235
3,1603051.542247533
4,1594164.8676964256
5,1611875.657476047
6,1603516.818515419
7,1611102.121547299
8,1619517.5187964598
9,1607513.894897678
10,1595817.3534548637
11,1594422.3123530075
12,1594422.3123530075
13,1594422.3123530075
14,1594422.3123530075
15,1594422.3123530075
16,1594422.3123530075
17,1594422.3123530075
18,1594422.3123530075
19,1594422.3123530075
20,1594422.3123530075
21,1594422.3123530075
22,1594422.3123530075
23,1594422.3123530075
24,1594422.3123530075
25,1594422.3123530075
26,1594422.3123530075
27,1594422.3123530075
28,1594422.3123530075
29,1594627.708980068
30,1594519.083949331
31,1594511.1158561707
32,1596554.2197233094
33,1595442.9729196585
34,1595532.1435927162
35,1593520.1143945477
36,1592145.4891252555
37,1585076.9818070477
38,1592084.9164947586
39,1585267.6190366326
40,1591712.7251571761
41,1596569.044803735
42,1595305.35874803
43,1608243.9746038215
44,1614844.9447990586
45,1618098.3934869033
46,1617758.3325122795
47,1616099.0772430326
48,1605877.2669255282
49,1602385.1370083864
50,1596623.6877376984
51,1590598.07041834
52,1572884.8886430394
53,1569508.840097196
54,1561301.1437175302
55,1563971.7768560823
56,1542169.1853770027
57,1546430.5713026978
58,1538647.0421589613
59,1551918.9455386624
60,1550122.4969069678
61,1548572.384419588
62,1548572.384419588
