,0
0,1289955.4383732914
1,1286257.9130951816
2,1288219.4952365826
3,1287463.6383702122
4,1287721.8582425825
5,1288853.1287834665
6,1287708.553565903
7,1279362.1417497562
8,1290212.6370959617
9,1291668.5695842626
10,1288421.5381247334
11,1296397.4680579624
12,1294937.823563866
13,1310536.4596482073
14,1331207.443532908
15,1331067.6874492532
16,1328235.3020372058
17,1325396.0283773134
18,1329576.817438849
19,1328247.2724829416
20,1327780.7400565348
21,1327601.2223221986
22,1328327.4582866258
23,1328241.516807374
24,1327886.7725221114
25,1327886.7725221114
26,1327886.7725221114
27,1327624.5080562579
28,1327525.609582147
29,1327525.609582147
30,1327525.609582147
31,1327525.609582147
32,1327525.609582147
33,1327525.609582147
34,1327449.2779386174
35,1327749.4196333988
36,1327592.7094363624
37,1327663.6629580716
38,1327351.2406662994
39,1327511.2095782133
40,1328216.5285155368
41,1329797.3803345556
42,1329123.2745996292
43,1327379.7439191805
44,1327799.2077384542
45,1327072.1977872602
46,1330818.447409568
47,1330107.2309577453
48,1332835.2039261677
49,1332621.770705375
50,1332103.3466947726
51,1332060.9443864762
52,1339111.6826820052
53,1336933.6428835215
54,1335227.7242664176
55,1334884.2926391128
56,1337817.522527527
57,1338325.2434594433
58,1331900.0124151336
59,1337976.422289423
60,1324562.4842142165
61,1330217.3829113338
62,1338233.7196536912
